,url_torneo,url,torneo,nro_jornada,fecha_,equipo_local,equipo_visitante,resultado,goles_equipo_local,goles_equipo_visitante
385,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 26,2017-05-28 23:15:00,River Plate,Rosario Central,0-0,0,0
386,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 26,2017-05-28 23:30:00,Atletico Rafaela,Belgrano,1-2,1,2
387,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 26,2017-05-29 01:45:00,Patronato,Godoy Cruz,0-3,0,3
388,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 26,2017-05-30 00:01:00,Estudiantes La Plata,Unión Santa Fe,2-0,2,0
389,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 26,2017-05-30 02:15:00,Vélez Sarsfield,Quilmes,0-0,0,0
390,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-03 00:01:00,Sarmiento,Defensa y Justicia,1-0,1,0
391,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-03 02:15:00,Godoy Cruz,Atletico Rafaela,0-2,0,2
392,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-03 19:00:00,Tigre,Vélez Sarsfield,0-3,0,3
393,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-03 21:15:00,Temperley,Talleres Córdoba,2-1,2,1
394,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-03 22:15:00,Rosario Central,Colón,0-0,0,0
395,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 00:30:00,Unión Santa Fe,Newell's Old Boys,2-1,2,1
396,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 01:00:00,Lanús,Estudiantes La Plata,1-0,1,0
397,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 19:00:00,San Lorenzo,River Plate,2-1,2,1
398,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 21:00:00,Gimnasia La Plata,Banfield,1-2,1,2
399,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 21:15:00,Belgrano,Arsenal de Sarandí,1-2,1,2
400,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 22:00:00,Olimpo,CA Huracán,3-1,3,1
401,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-04 23:30:00,Atl. Tucumán,San Martín San Juan,1-2,1,2
402,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Independiente/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-05 00:01:00,Boca Juniors,Independiente,3-0,3,0
403,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Patronato/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-06 00:01:00,Quilmes,Patronato,0-1,0,1
404,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 27,2017-06-06 02:15:00,Racing Club,Aldosivi,1-1,1,1
405,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-16 02:30:00,Colón,San Lorenzo,2-1,2,1
406,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Temperley/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-16 22:45:00,San Martín San Juan,Temperley,0-1,0,1
407,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 00:01:00,CA Huracán,Unión Santa Fe,1-0,1,0
408,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 01:00:00,Talleres Córdoba,Gimnasia La Plata,0-1,0,1
409,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 02:15:00,Banfield,Rosario Central,3-1,3,1
410,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 19:00:00,Arsenal de Sarandí,Godoy Cruz,1-2,1,2
411,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 21:15:00,Estudiantes La Plata,Belgrano,2-0,2,0
412,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 22:15:00,Atletico Rafaela,Quilmes,1-1,1,1
413,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-17 22:45:00,Aldosivi,Boca Juniors,0-4,0,4
414,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-18 00:30:00,Vélez Sarsfield,Sarmiento,5-1,5,1
415,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-18 19:00:00,Newell's Old Boys,Lanús,1-1,1,1
416,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-18 19:45:00,Patronato,Tigre,0-2,0,2
417,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-18 21:15:00,Independiente,Olimpo,1-1,1,1
418,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-18 22:00:00,Defensa y Justicia,Atl. Tucumán,3-0,3,0
419,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 28,2017-06-18 22:15:00,River Plate,Racing Club,2-3,2,3
420,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-20 23:00:00,San Lorenzo,Banfield,1-0,1,0
421,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-21 00:01:00,Gimnasia La Plata,San Martín San Juan,2-0,2,0
422,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-21 02:15:00,Rosario Central,Talleres Córdoba,3-3,3,3
423,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-21 22:00:00,Quilmes,Arsenal de Sarandí,2-2,2,2
424,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-21 23:30:00,Temperley,Defensa y Justicia,2-3,2,3
425,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-22 00:10:00,Racing Club,Colón,1-0,1,0
426,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-22 00:45:00,Olimpo,Boca Juniors,2-2,2,2
427,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-22 02:30:00,River Plate,Aldosivi,1-0,1,0
428,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-22 20:00:00,Belgrano,Newell's Old Boys,2-1,2,1
429,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Patronato/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-22 22:10:00,Sarmiento,Patronato,1-3,1,3
430,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-22 22:10:00,Lanús,CA Huracán,2-0,2,0
431,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-23 00:20:00,Tigre,Atletico Rafaela,1-0,1,0
432,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-23 00:20:00,Godoy Cruz,Estudiantes La Plata,0-2,0,2
433,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-23 02:30:00,Atl. Tucumán,Vélez Sarsfield,1-1,1,1
434,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Independiente/2017,Liga Profesional Argentina 2017,Jornada 29,2017-06-23 02:30:00,Unión Santa Fe,Independiente,0-3,0,3
435,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-24 21:00:00,Defensa y Justicia,Gimnasia La Plata,1-0,1,0
436,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-25 00:01:00,San Martín San Juan,Rosario Central,1-1,1,1
437,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-25 21:15:00,Boca Juniors,Unión Santa Fe,2-1,2,1
438,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-25 22:00:00,Atletico Rafaela,Sarmiento,2-3,2,3
439,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-26 00:10:00,Banfield,Racing Club,1-3,1,3
440,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-26 01:00:00,Colón,River Plate,0-0,0,0
441,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-26 23:00:00,Arsenal de Sarandí,Tigre,2-1,2,1
442,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-26 23:00:00,Patronato,Atl. Tucumán,1-1,1,1
443,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-27 01:15:00,Aldosivi,Olimpo,0-3,0,3
444,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-27 01:15:00,CA Huracán,Belgrano,0-0,0,0
445,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Temperley/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-27 01:15:00,Vélez Sarsfield,Temperley,0-0,0,0
446,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-27 23:00:00,Newell's Old Boys,Godoy Cruz,0-2,0,2
447,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-27 23:00:00,Estudiantes La Plata,Quilmes,1-0,1,0
448,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-28 01:30:00,Independiente,Lanús,1-1,1,1
449,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 30,2017-06-28 01:30:00,Talleres Córdoba,San Lorenzo,1-1,1,1
